id,ids_prism,ids_espn,ids_fantasypros,ids_fantasyprosSlug,ids_gsis,ids_nffc,ids_pfr,ids_sleeper,ids_sportradar,ids_wikidata,ids_yahoo,names_boxscore,names_givenFirst,names_firstLast,names_lastFirst,names_lastFirstInit,names_givenFull,names_suffix,names_display,names_last,names_first,names_middle,profile_birthDate,profile_birthYear,profile_birthMonth,profile_birthDay,profile_height,profile_weight,position_abbreviation,position_group,profile_rookieYear
p7jrt3pqnh,p7jrt3pqnh,4036133,18290,tj-hockenson,00-0035229,17014,HockTJ00,5844,bd1120b6-38b3-4225-a4b0-20660a149d0d,Q59656135,31840,T.Hockenson,Thomas,T.J. Hockenson,"Hockenson, T.J.","Hockenson, T",Thomas Hockenson,,T.J. Hockenson,Hockenson,T.J.,,1997-07-03,1997,07,03,77,248,TE,TE,2019
p8ts35dncw,p8ts35dncw,4431465,23146,behren-morton,00-0041123,23185,MortBe00,13295,0fe9c501-799c-45f7-a48f-2b4d9d6e9452,Q115491999,42856,B.Morton,Behren,Behren Morton,"Morton, Behren","Morton, B",Behren Morton,,Behren Morton,Morton,Behren,,2002-01-17,2002,01,17,74,218,QB,QB,2026
p9erj3hs8m,p9erj3hs8m,4688552,27287,keleki-latu,00-0040363,22402,LatuKe00,12765,839e8540-2308-11f0-aa64-8d9c47758cf0,Q136813695,42063,K.Latu,Keleki,Keleki Latu,"Latu, Keleki","Latu, K",Keleki Latu,,Keleki Latu,Latu,Keleki,,2002-08-13,2002,08,13,78,249,TE,TE,2025
p9fb9b3x5r,p9fb9b3x5r,4831959,28154,eli-raridon,00-0041395,23050,RariEl00,13421,aa71e3dc-07e5-4f99-ad1a-2f95ced64c28,Q136035435,42717,E.Raridon,Elijah,Eli Raridon,"Raridon, Eli","Raridon, E",Elijah Raridon,,Eli Raridon,Raridon,Eli,,2004-02-12,2004,02,12,78,245,TE,TE,2026
pf3193cwfd,pf3193cwfd,4431492,28896,roman-wilson-wr,00-0039739,21148,WilsRo02,11630,43563ab6-46b9-44d3-aaf2-bc1eb4d1f8d1,Q113900863,40952,R.Wilson,Roman,Roman Wilson,"Wilson, Roman","Wilson, R",Roman Wilson,,Roman Wilson,Wilson,Roman,,2001-06-19,2001,06,19,70,186,WR,WR,2024
pft5glbsw8,pft5glbsw8,4259305,24049,bo-melton,00-0037091,19736,MeltBo00,8204,36953df8-fbc3-4505-b5b3-dec8433620dc,Q111536390,34185,B.Melton,Miles,Bo Melton,"Melton, Bo","Melton, B",Miles Melton,,Bo Melton,Melton,Bo,,1999-05-18,1999,05,18,71,189,WR,WR,2022
pgxkyprl50,pgxkyprl50,3052587,17237,baker-mayfield,00-0034855,16069,MayfBa00,4892,30198d30-9769-4e10-ac86-b4c91d940802,Q14950655,30971,B.Mayfield,Baker,Baker Mayfield,"Mayfield, Baker","Mayfield, B",Baker Mayfield,,Baker Mayfield,Mayfield,Baker,,1995-04-14,1995,04,14,73,215,QB,QB,2018
ph5r2qfm7m,ph5r2qfm7m,4573398,27580,max-brosmer,00-0040494,22429,BrosMa00,12775,921d4a00-230f-11f0-8931-09b8041f90bf,Q123985403,42075,M.Brosmer,Max,Max Brosmer,"Brosmer, Max","Brosmer, M",Max Brosmer,,Max Brosmer,Brosmer,Max,,2001-03-28,2001,03,28,74,217,QB,QB,2025
pjdpnswfc0,pjdpnswfc0,3149687,25823,christopher-brooks,00-0038685,20954,BrooCh00,11370,35a0d440-f017-11ed-bedb-53f19b227cc3,Q118924098,40625,C.Brooks,Christopher,Chris Brooks,"Brooks, Chris","Brooks, C",Christopher Brooks,,Chris Brooks,Brooks,Chris,,2000-01-11,2000,01,11,73,219,RB,RB,2023
pk5bkvkv44,pk5bkvkv44,4372780,22795,tommy-tremble,00-0037005,18807,TremTo00,7694,cbee2fd3-e5f2-4316-bffd-531f1873f032,Q104848769,33471,T.Tremble,Tommy,Tommy Tremble,"Tremble, Tommy","Tremble, T",Tommy Tremble,,Tommy Tremble,Tremble,Tommy,,2000-06-02,2000,06,02,76,247,TE,TE,2021
pkn8c7hx5d,pkn8c7hx5d,4362452,20155,jaret-patterson,00-0036755,18774,PattJa01,7537,82996e3b-b72d-41ca-8eb1-91e462ceff85,Q92274324,33706,J.Patterson,Jaret,Jaret Patterson,"Patterson, Jaret","Patterson, J",Jaret Patterson,,Jaret Patterson,Patterson,Jaret,,1999-12-23,1999,12,23,68,195,RB,RB,2021
pl78cbl4bw,pl78cbl4bw,4565859,27312,joe-royer,00-0041087,23136,RoyeJo01,13435,8ed0fa45-2483-45ba-8c8e-2e836634bf96,Q130344625,42772,J.Royer,Joe,Joe Royer,"Royer, Joe","Royer, J",Joe Royer,,Joe Royer,Royer,Joe,,2002-02-25,2002,02,25,77,250,TE,TE,2026
pllf7673cr,pllf7673cr,4596334,25360,keaton-mitchell,00-0038454,20344,MitcKe01,9511,16341d80-f01f-11ed-97df-a94b89ac5704,Q117481811,40641,K.Mitchell,Keaton,Keaton Mitchell,"Mitchell, Keaton","Mitchell, K",Keaton Mitchell,,Keaton Mitchell,Mitchell,Keaton,,2002-01-17,2002,01,17,68,191,RB,RB,2023
pm7bk39lp8,pm7bk39lp8,3953687,26068,brandon-aubrey,00-0037692,21100,AubrBr00,11533,110e6fe0-1c34-11ee-8294-af17faac15de,Q28529939,40819,B.Aubrey,Brandon,Brandon Aubrey,"Aubrey, Brandon","Aubrey, B",Brandon Aubrey,,Brandon Aubrey,Aubrey,Brandon,,1995-03-14,1995,03,14,75,218,K,SPEC,2023
pmk1k30qg8,pmk1k30qg8,4432710,23065,treveyon-henderson,00-0040734,22072,HendTr02,12529,0d9788e6-03ee-416d-8ba2-deb57037d209,Q108391363,41823,T.Henderson,TreVeyon,TreVeyon Henderson,"Henderson, TreVeyon","Henderson, T",TreVeyon Henderson,,TreVeyon Henderson,Henderson,TreVeyon,,2002-10-22,2002,10,22,70,202,RB,RB,2025
pncfsszcsh,pncfsszcsh,4685246,24362,kaytron-allen,00-0041096,22940,AlleKa01,13405,7980dd2b-0ce0-4936-aaff-536c09608429,Q115492256,42809,K.Allen,Kaytron,Kaytron Allen,"Allen, Kaytron","Allen, K",Kaytron Allen,,Kaytron Allen,Allen,Kaytron,,2003-01-08,2003,01,08,71,217,RB,RB,2026
pncv7wpzld,pncv7wpzld,4241474,20094,brian-robinson-jr,00-0037746,19468,RobiBr01,8154,795f636e-6f7f-4bc7-a346-2862272abead,Q104872902,34054,B.Robinson,Brian,Brian Robinson,"Robinson, Brian","Robinson, B",Brian Robinson,Jr.,Brian Robinson,Robinson,Brian,,1999-03-22,1999,03,22,73,225,RB,RB,2022
pnhhzc3bt0,pnhhzc3bt0,4241457,19302,najee-harris-rb,00-0036893,18826,HarrNa00,7528,48ec58c3-ec26-4434-b005-8d34035e6667,Q27735036,33412,N.Harris,Najee,Najee Harris,"Harris, Najee","Harris, N",Najee Harris,,Najee Harris,Harris,Najee,,1998-03-09,1998,03,09,73,232,RB,RB,2021
prevkgzder,prevkgzder,4430681,25495,jared-wayne,00-0038728,20535,WaynJa01,11056,28c09980-e6ea-11ed-8605-b736dbb934f2,Q120702551,40288,J.Wayne,Jared,Jared Wayne,"Wayne, Jared","Wayne, J",Jared Wayne,,Jared Wayne,Wayne,Jared,,2000-10-07,2000,10,07,75,210,WR,WR,2023
ps270tb63r,ps270tb63r,5160110,27810,jahdae-walker,00-0040277,22746,WalkJa03,13079,46352a70-25f5-11f0-83f2-77ca9eeac893,Q135951999,42400,J.Walker,Jahdae,Jahdae Walker,"Walker, Jahdae","Walker, J",Jahdae Walker,,Jahdae Walker,Walker,Jahdae,,2002-07-05,2002,07,05,75,206,WR,WR,2025
psvqkwpgem,psvqkwpgem,4038815,19647,rico-dowdle,00-0036139,18036,DowdRi01,7021,bba755a2-63b6-4ac1-b806-0609816135de,Q88817822,33100,R.Dowdle,Rico,Rico Dowdle,"Dowdle, Rico","Dowdle, R",Rico Dowdle,,Rico Dowdle,Dowdle,Rico,,1998-06-14,1998,06,14,72,215,RB,RB,2020
pt9qf602b4,pt9qf602b4,5083076,27050,harold-fannin-jr,00-0040663,22095,FannHa00,12506,8bdf2df7-b51c-4404-b153-8dc62b1e0845,Q130261379,41877,H.Fannin,Harold,Harold Fannin,"Fannin, Harold","Fannin, H",Harold Fannin Jr.,Jr.,Harold Fannin Jr.,Fannin,Harold,,2004-07-20,2004,07,20,76,241,TE,TE,2025
pvtp65y1x0,pvtp65y1x0,4037457,18616,travis-homer,00-0035594,17036,HomeTr00,6012,4afb77d8-4564-469b-be4c-5a8587df8046,Q60287086,32036,T.Homer,Travis,Travis Homer,"Homer, Travis","Homer, T",Travis Homer,,Travis Homer,Homer,Travis,,1998-08-07,1998,08,07,70,202,RB,RB,2019
pyzc9jrlb8,pyzc9jrlb8,4361529,24333,isiah-pacheco,00-0037197,19486,PachIs00,8205,3a25c037-fa30-4740-b742-ec8e4f1a2a25,Q112501462,34207,I.Pacheco,Isiah,Isiah Pacheco,"Pacheco, Isiah","Pacheco, I",Isiah Pacheco,,Isiah Pacheco,Pacheco,Isiah,,1999-03-02,1999,03,02,70,210,RB,RB,2022
pz18xph094,pz18xph094,4685489,25394,jaydn-ott,00-0040959,23236,OttxJa01,13419,261750e0-4199-11f1-bbb5-8b6de4cce956,Q114324322,42895,J.Ott,Jaydn,Jaydn Ott,"Ott, Jaydn","Ott, J",Jaydn Ott,,Jaydn Ott,Ott,Jaydn,,2002-12-16,2002,12,16,71,208,RB,RB,2026
pzt60zyj4r,pzt60zyj4r,4429160,23136,devon-achane,00-0039040,20284,AchaDe00,9226,a4ef921b-8767-4b4f-a651-7675c00f9af0,Q108929256,40118,D.Achane,De'Von,De'Von Achane,"Achane, De'Von","Achane, D",De'Von Achane,,De'Von Achane,Achane,De'Von,,2001-10-13,2001,10,13,69,191,RB,RB,2023
q0e45ydsew,q0e45ydsew,2972515,16477,cooper-rush,00-0033662,15479,RushCo00,4574,4595c8ea-9d85-4504-8a34-2c8a02349105,Q18922596,30788,C.Rush,Cooper,Cooper Rush,"Rush, Cooper","Rush, C",Cooper Rush,,Cooper Rush,Rush,Cooper,,1993-11-21,1993,11,21,75,225,QB,QB,2017
q18pn5rcl4,q18pn5rcl4,4683423,25373,riley-leonard,00-0040206,22084,LeonRi02,12470,38b62d7f-4403-4e2b-8083-4d0cd08e81aa,Q115063674,41968,R.Leonard,Riley,Riley Leonard,"Leonard, Riley","Leonard, R",Riley Leonard,,Riley Leonard,Leonard,Riley,,2002-09-13,2002,09,13,76,213,QB,QB,2025
q1mtx47g80,q1mtx47g80,2991662,16489,mack-hollins,00-0033555,15355,HollMa00,4177,93cb5790-1012-4c42-bccb-5748c27ba7d6,Q24007338,30231,M.Hollins,Mackenzie,Mack Hollins,"Hollins, Mack","Hollins, M",Mackenzie Hollins,,Mack Hollins,Hollins,Mack,,1993-09-16,1993,09,16,76,221,WR,WR,2017
q6ee68998m,q6ee68998m,4683151,27093,deion-burks,00-0041132,22078,BurkDe02,13333,d4e8315f-e8e7-4d5b-8494-3306c220cc31,Q123799216,42876,D.Burks,Deion,Deion Burks,"Burks, Deion","Burks, D",Deion Burks,,Deion Burks,Burks,Deion,,2003-01-08,2003,01,08,69,180,WR,WR,2026
q77b13glnw,q77b13glnw,4372026,24331,cameron-latu,00-0038564,20453,LatuCa01,10210,3763a2ec-ee98-4cf4-9aa7-ee626057c56f,Q108490323,40101,C.Latu,Cameron,Cameron Latu,"Latu, Cameron","Latu, C",Cameron Latu,,Cameron Latu,Latu,Cameron,,2000-02-24,2000,02,24,77,244,TE,TE,2023
q77eftq63w,q77eftq63w,4683153,28126,skyler-bell,00-0041443,22957,BellSk00,13402,1f9e2e7e-d692-4494-adfb-86437a976450,Q130469392,42747,S.Bell,Skyler,Skyler Bell,"Bell, Skyler","Bell, S",Skyler Bell,,Skyler Bell,Bell,Skyler,,2002-07-05,2002,07,05,71,192,WR,WR,2026
q7efvg8s8m,q7efvg8s8m,4612826,26122,ladd-mcconkey,00-0039915,21139,McCoLa00,11635,473bc7e5-c393-4f21-9e49-3ffc16711238,Q108913590,40908,L.McConkey,Andrew,Ladd McConkey,"McConkey, Ladd","McConkey, L",Andrew McConkey,,Ladd McConkey,McConkey,Ladd,,2001-11-11,2001,11,11,72,185,WR,WR,2024
qdzrc44sj0,qdzrc44sj0,4430968,26355,kimani-vidal,00-0039391,21169,VidaKi00,11647,ed923635-f021-4b76-9dbb-9f1901eeaab9,Q123001109,41052,K.Vidal,Kimani,Kimani Vidal,"Vidal, Kimani","Vidal, K",Kimani Vidal,,Kimani Vidal,Vidal,Kimani,,2001-08-28,2001,08,28,68,215,RB,RB,2024
qe49b32epw,qe49b32epw,3926231,24234,britain-covey,00-0037132,19984,CoveBr00,8414,75774350-ce18-11ec-bebb-4fec1e38b0e5,Q111820833,34378,B.Covey,Britain,Britain Covey,"Covey, Britain","Covey, B",Britain Covey,,Britain Covey,Covey,Britain,,1997-03-18,1997,03,18,68,173,WR,WR,2022
qew2vehdsd,qew2vehdsd,2971573,15756,kaimi-fairbairn,00-0032726,14647,FairKa01,3451,203b60aa-cb94-499c-a4ca-d3c6b94dddc4,Q21705098,29792,K.Fairbairn,John,Ka'imi Fairbairn,"Fairbairn, Ka'imi","Fairbairn, K",John Fairbairn,,Ka'imi Fairbairn,Fairbairn,Ka'imi,,1994-01-29,1994,01,29,72,183,K,SPEC,2016
qfdbw0gyp8,qfdbw0gyp8,3916433,18598,jakobi-meyers,00-0034960,17061,MeyeJa01,5947,73e194d1-a4b7-4de4-b1c2-3c24ef502918,Q66162408,32231,J.Meyers,Jakobi,Jakobi Meyers,"Meyers, Jakobi","Meyers, J",Jakobi Meyers,,Jakobi Meyers,Meyers,Jakobi,,1996-11-09,1996,11,09,74,200,WR,WR,2019
qjv8de7b2h,qjv8de7b2h,4869961,26038,chris-bell,00-0041525,22946,BellCh00,13311,e1d2a5a1-71a9-4053-b475-8e5075cb1860,Q135654188,42716,C.Bell,Christopher,Chris Bell,"Bell, Chris","Bell, C",Christopher Bell,,Chris Bell,Bell,Chris,,2004-06-07,2004,06,07,74,220,WR,WR,2026
qkprh9eh1h,qkprh9eh1h,4912274,26309,sione-vaki,00-0039364,21297,VakiSi00,11729,f5e0334b-b5f1-422f-a437-199c36cc108d,Q123321999,41006,S.Vaki,Sione,Sione Vaki,"Vaki, Sione","Vaki, S",Sione Vaki,,Sione Vaki,Vaki,Sione,,2001-07-30,2001,07,30,71,216,RB,RB,2024
qmh60nj1c8,qmh60nj1c8,4695705,28157,marlin-klein,00-0041472,23026,KleiMa00,13307,bc8c44b4-bda4-43e6-9ed4-6da16263e7f2,Q129169419,42681,M.Klein,Marlin,Marlin Klein,"Klein, Marlin","Klein, M",Marlin Klein,,Marlin Klein,Klein,Marlin,,2002-09-17,2002,09,17,78,250,TE,TE,2026
qne54t8c0d,qne54t8c0d,4698253,27498,lan-larison,00-0040568,22623,LariLa00,12969,e2d48330-251e-11f0-aae1-fdfd5aa92d71,Q134136921,42284,L.Larison,Lan,Lan Larison,"Larison, Lan","Larison, L",Lan Larison,,Lan Larison,Larison,Lan,,2001-10-11,2001,10,11,71,209,RB,RB,2025
qrcebdxfeh,qrcebdxfeh,4569987,24209,jaylen-warren,00-0037228,19833,WarrJa01,8228,7e397190-ca24-11ec-9f1c-b7114d38a85b,Q113517772,34447,J.Warren,Derrell,Jaylen Warren,"Warren, Jaylen","Warren, J",Derrell Warren,,Jaylen Warren,Warren,Jaylen,,1998-11-01,1998,11,01,68,215,RB,RB,2022
qtx2m7zwrd,qtx2m7zwrd,4876995,27896,jaseem-reed,00-0040265,22839,ReedJa05,13179,c2fa3bf0-2cd9-11f0-a86e-fde592bc08fd,Q137294764,42497,J.Reed,Ja'Seem,Ja'Seem Reed,"Reed, Ja'Seem","Reed, J",Ja'Seem Reed,,Ja'Seem Reed,Reed,Ja'Seem,,2003-03-21,2003,03,21,74,195,WR,WR,2025
qyjnx56qbm,qyjnx56qbm,4374045,24182,teagan-quitoriano,00-0037277,19686,QuitTe00,8227,06cb6aff-c81e-4553-95ba-467187f408d4,Q111805021,34126,T.Quitoriano,Teagan,Teagan Quitoriano,"Quitoriano, Teagan","Quitoriano, T",Teagan Quitoriano,,Teagan Quitoriano,Quitoriano,Teagan,,2000-03-15,2000,03,15,78,259,TE,TE,2022
qzhsgm4rvd,qzhsgm4rvd,4360290,25469,brayden-willis,00-0038643,20603,WillBr06,10224,733cc366-53e3-4703-a2fc-2aa860272cf3,Q117706515,40261,B.Willis,Brayden,Brayden Willis,"Willis, Brayden","Willis, B",Brayden Willis,,Brayden Willis,Willis,Brayden,,1999-11-11,1999,11,11,76,240,TE,TE,2023
r3gep5y998,r3gep5y998,4382466,24177,jalen-nailor,00-0037291,19715,NailJa00,8180,3f9e3634-54d7-46a4-bf26-67274500c907,Q111818660,34147,J.Nailor,Jalen,Jalen Nailor,"Nailor, Jalen","Nailor, J",Jalen Nailor,,Jalen Nailor,Nailor,Jalen,,1999-03-02,1999,03,02,71,186,WR,WR,2022
r550lcj7hh,r550lcj7hh,5083754,26398,ryan-flournoy,00-0039410,21355,FlouRy00,11783,ebf6bc25-5e74-4588-86d6-5dadba3f9bcd,Q125613332,41087,R.Flournoy,Ryan,Ryan Flournoy,"Flournoy, Ryan","Flournoy, R",Ryan Flournoy,,Ryan Flournoy,Flournoy,Ryan,,1999-10-27,1999,10,27,73,205,WR,WR,2024
r6xfsjdjfh,r6xfsjdjfh,4567156,22905,treylon-burks,00-0037742,19429,BurkTr00,8135,45763342-0208-46ab-a5d2-6c6e4ff66b66,Q104081173,33973,T.Burks,Treylon,Treylon Burks,"Burks, Treylon","Burks, T",Treylon Burks,,Treylon Burks,Burks,Treylon,,2000-03-23,2000,03,23,74,225,WR,WR,2022
r809xb77lr,r809xb77lr,3052096,16743,johnny-mundt,00-0033246,15555,MundJo00,4314,6414998b-5831-44aa-8bd8-39e42a323c2c,Q43387255,30373,J.Mundt,John,Johnny Mundt,"Mundt, Johnny","Mundt, J",John Mundt,,Johnny Mundt,Mundt,Johnny,,1994-11-23,1994,11,23,76,245,TE,TE,2017
r8z4mr008r,r8z4mr008r,4870795,25420,makai-lemon,00-0040867,22932,LemoMa00,13294,a6a64214-6f1d-4682-9559-287fb4fe7461,Q132125839,42642,M.Lemon,Makai,Makai Lemon,"Lemon, Makai","Lemon, M",Makai Lemon,,Makai Lemon,Lemon,Makai,,2004-06-02,2004,06,02,71,192,WR,WR,2026
rdb3jt9q1h,rdb3jt9q1h,5344782,28428,jack-strand,00-0041194,23226,,13602,42473280-4199-11f1-bc97-b5b387501a1a,Q137924445,42898,J.Strand,Jack,Jack Strand,"Strand, Jack","Strand, J",Jack Strand,,Jack Strand,Strand,Jack,,2004-06-23,2004,06,23,77,240,QB,QB,2026
rfpp3yeptm,rfpp3yeptm,2578570,15642,jacoby-brissett,00-0033119,14802,BrisJa00,3257,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,Q18022139,29325,J.Brissett,Jacoby,Jacoby Brissett,"Brissett, Jacoby","Brissett, J",Jacoby Brissett,,Jacoby Brissett,Brissett,Jacoby,,1992-12-11,1992,12,11,76,235,QB,QB,2016
rgtxr61d5h,rgtxr61d5h,3917792,18232,daniel-jones,00-0035710,17008,JoneDa05,5870,0042266b-cb28-4012-bfd2-06650badad97,Q39075157,31838,D.Jones,Daniel,Daniel Jones,"Jones, Daniel","Jones, D",Daniel Jones,,Daniel Jones,Jones,Daniel,,1997-05-27,1997,05,27,77,230,QB,QB,2019
rgxf4whe4m,rgxf4whe4m,3116407,17234,mason-rudolph,00-0034771,16080,RudoMa00,4972,be4ca0ad-f3d6-4b98-a37f-79d0cbc06390,Q19666923,31046,M.Rudolph,Brett,Mason Rudolph,"Rudolph, Mason","Rudolph, M",Brett Rudolph,,Mason Rudolph,Rudolph,Mason,,1995-07-17,1995,07,17,77,235,QB,QB,2018
rhehkfh858,rhehkfh858,4808830,25976,damien-martinez,00-0040651,22083,MartDa02,12462,487da97d-a1e8-4a1f-9b43-085944ea1a44,Q118220427,42015,D.Martinez,Damien,Damien Martinez,"Martinez, Damien","Martinez, D",Damien Martinez,,Damien Martinez,Martinez,Damien,,2004-01-31,2004,01,31,72,217,RB,RB,2025
rhhh7tzhsh,rhhh7tzhsh,4242557,19372,colby-parkinson,00-0036244,18018,ParkCo02,6865,1ea7affb-e5e7-491a-aaa3-55e200b2eb48,Q72748145,32803,C.Parkinson,Colby,Colby Parkinson,"Parkinson, Colby","Parkinson, C",Colby Parkinson,,Colby Parkinson,Parkinson,Colby,,1999-01-07,1999,01,07,79,265,TE,TE,2020
rl0q5x6pgh,rl0q5x6pgh,4362018,25657,blake-whiteheart,00-0038710,20722,WhitBl01,11201,9a8395a0-e900-11ed-9cad-a989770811a8,Q118095782,40433,B.Whiteheart,Blake,Blake Whiteheart,"Whiteheart, Blake","Whiteheart, B",Blake Whiteheart,,Blake Whiteheart,Whiteheart,Blake,,2000-03-22,2000,03,22,76,250,TE,TE,2023
rljsxgrlwh,rljsxgrlwh,4426385,23152,zach-charbonnet,00-0039165,19469,CharZa00,9753,7d7f1628-85a7-4633-9ffe-d82fc2761b00,Q66857114,40075,Z.Charbonnet,Zachariah,Zach Charbonnet,"Charbonnet, Zach","Charbonnet, Z",Zachariah Charbonnet,,Zach Charbonnet,Charbonnet,Zach,,2001-01-08,2001,01,08,73,220,RB,RB,2023
rmvqkx4hcd,rmvqkx4hcd,4573699,27469,jackson-hawes,00-0040194,22287,HaweJa00,12658,87304bcd-83f1-4e59-b9cb-6474f7e0dc01,Q131363525,41959,J.Hawes,Jackson,Jackson Hawes,"Hawes, Jackson","Hawes, J",Jackson Hawes,,Jackson Hawes,Hawes,Jackson,,2000-12-06,2000,12,06,76,253,TE,TE,2025
rns539tb70,rns539tb70,4597703,26022,tory-horton,00-0040648,21171,HortTo00,12497,66dd47a3-fb5d-434f-a580-b2069e2904f8,Q121432755,41952,T.Horton,Tory,Tory Horton,"Horton, Tory","Horton, T",Tory Horton,,Tory Horton,Horton,Tory,,2002-11-29,2002,11,29,74,196,WR,WR,2025
rqcvzh906w,rqcvzh906w,4710341,24335,jarquez-hunter,00-0040692,22124,HuntJa03,11569,e71d4c32-3233-467f-ab01-71de34e5d9b4,Q113825612,41919,J.Hunter,Jarquez,Jarquez Hunter,"Hunter, Jarquez","Hunter, J",Jarquez Hunter,,Jarquez Hunter,Hunter,Jarquez,,2002-12-29,2002,12,29,70,211,RB,RB,2025
rrke4p6cd8,rrke4p6cd8,4248557,25756,ej-jenkins,00-0038498,20863,JenkEJ00,11304,626a1dd0-ebab-11ed-bb4c-e536974648f2,Q130442904,40550,E.Jenkins,E.J.,E.J. Jenkins,"Jenkins, E.J.","Jenkins, E",E.J. Jenkins,,E.J. Jenkins,Jenkins,E.J.,,1998-11-03,1998,11,03,78,245,TE,TE,2023
rsvhgqmv4d,rsvhgqmv4d,4426388,23677,jameson-williams,00-0037240,19435,WillJa11,8148,590adb00-5598-47ad-b6d4-16a6c5519847,Q108405509,33967,J.Williams,Jameson,Jameson Williams,"Williams, Jameson","Williams, J",Jameson Williams,,Jameson Williams,Williams,Jameson,,2001-03-26,2001,03,26,73,184,WR,WR,2022
rvd83bc5xd,rvd83bc5xd,4603186,27224,jack-bech,00-0040729,22112,BechJa00,12483,01079767-a3a3-437d-b935-ea0ecb1fe68b,Q130332382,41843,J.Bech,Jack,Jack Bech,"Bech, Jack","Bech, J",Jack Bech,,Jack Bech,Bech,Jack,,2002-12-18,2002,12,18,73,214,WR,WR,2025
rwmb9yftqm,rwmb9yftqm,2973405,16081,kalif-raymond,00-0032464,14572,RaymKa00,3634,e0a31d02-9d1c-4dab-adb4-a5d9bbee8b36,Q27949789,29631,K.Raymond,Kalif,Kalif Raymond,"Raymond, Kalif","Raymond, K",Kalif Raymond,,Kalif Raymond,Raymond,Kalif,,1994-08-08,1994,08,08,69,180,WR,WR,2016
rwqm3lmb80,rwqm3lmb80,4874509,27097,dj-giddens,00-0040179,22096,GiddDJ00,12471,73ffa6e6-7fb3-4f34-a856-38bfd62cca15,Q122808665,41937,D.Giddens,DJ,DJ Giddens,"Giddens, DJ","Giddens, D",DJ Giddens,,DJ Giddens,Giddens,DJ,,2003-08-26,2003,08,26,73,212,RB,RB,2025
ry4qeqnxyw,ry4qeqnxyw,3125107,18748,andrew-beck,00-0034959,17486,BeckAn01,6323,b556a98d-16aa-4a0d-9134-1b59c46cc640,Q67224998,32225,A.Beck,Andrew,Andrew Beck,"Beck, Andrew","Beck, A",Andrew Beck,,Andrew Beck,Beck,Andrew,,1996-05-15,1996,05,15,75,255,FB,RB,2019
rycrwehx5m,rycrwehx5m,2473037,14003,jason-myers,00-0031492,13518,MyerJa00,2747,7af4c94b-529b-4403-ab66-2bfed3fcf0c7,Q21066626,28378,J.Myers,Jason,Jason Myers,"Myers, Jason","Myers, J",Jason Myers,,Jason Myers,Myers,Jason,,1991-05-12,1991,05,12,70,190,K,SPEC,2015
s1y34xqkew,s1y34xqkew,4432260,28168,matthew-hibner,00-0040879,23074,HibnMa00,13324,8f18100f-d967-4cac-b1b7-7af70c4d985a,Q137917364,42755,M.Hibner,Matthew,Matthew Hibner,"Hibner, Matthew","Hibner, M",Matthew Hibner,,Matthew Hibner,Hibner,Matthew,,2002-03-09,2002,03,09,76,251,TE,TE,2026
s6tnff4w4h,s6tnff4w4h,4565297,27718,dontae-fleming,00-0040498,22601,FlemDo00,12946,d3f1c620-250f-11f0-860d-4396a96b1cd5,Q136325019,42255,D.Fleming,Dontae,Dontae Fleming,"Fleming, Dontae","Fleming, D",Dontae Fleming,,Dontae Fleming,Fleming,Dontae,,2001-11-28,2001,11,28,74,180,WR,WR,2025
s7wsz1tl0w,s7wsz1tl0w,4426496,25269,cade-stover,00-0039359,21152,StovCa00,11599,559d5222-0403-4a14-94c7-c7bd5072c939,Q114237471,40987,C.Stover,Cade,Cade Stover,"Stover, Cade","Stover, C",Cade Stover,,Cade Stover,Stover,Cade,,2000-06-12,2000,06,12,76,251,TE,TE,2024
s7zcp6g4h4,s7zcp6g4h4,3123076,16399,david-njoku,00-0033885,15227,NjokDa00,4033,8f86fcea-90e8-49ea-bc78-5c7659313e57,Q28078307,30142,D.Njoku,Chief,David Njoku,"Njoku, David","Njoku, D",Chief Njoku,,David Njoku,Njoku,David,,1996-07-10,1996,07,10,76,246,TE,TE,2017
s8em12zlcd,s8em12zlcd,14012,9907,andy-dalton,00-0027973,9994,DaltAn00,829,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,Q129605,24822,A.Dalton,Andrew,Andy Dalton,"Dalton, Andy","Dalton, A",Andrew Dalton,,Andy Dalton,Dalton,Andy,,1987-10-29,1987,10,29,74,220,QB,QB,2011
s9h217dk5h,s9h217dk5h,4427985,26354,bub-means,00-0039386,21414,MeanBu00,11748,ef0feb13-57b8-474c-a723-cf03f57a321a,Q123482404,41045,B.Means,Jerrod,Bub Means,"Means, Bub","Means, B",Jerrod Means,,Bub Means,Means,Bub,,2001-01-10,2001,01,10,74,215,WR,WR,2024
sbqfrdkq14,sbqfrdkq14,3124679,17533,jason-sanders,00-0034794,16334,SandJa00,5119,5ffb654f-0de5-424b-aa2f-ad511deb5b51,Q52424104,31199,J.Sanders,Jason,Jason Sanders,"Sanders, Jason","Sanders, J",Jason Sanders,,Jason Sanders,Sanders,Jason,,1995-11-16,1995,11,16,71,195,K,SPEC,2018
